source,reference,translation,metric
"As the pair posed for photos, Lomachenko manager Egis Klimas noted that a potential showdown between the fighters would be ""perfect sizing.""","Osalle parkuvia, Lochenko päällikkö Egon Klias totesi, että potentiaalinen välienselvittely taistelijoita olisi ""täydellinen sizing"".","Kun kaksikko poseerasi valokuvaajille, Lomatšenkon manageri Egis Klimas huomautti, että miesten välinen ottelu olisi ”kokojen suhteen täydellinen”.",-1.1005210005125208
"""We're going to Ferguson right now because the police killed an 18-year-old boy and it wasn't right.","""Olemme menossa juuri nyt, koska Fergusonin poliisi surmasi 18-vuotias poika ja se ei ollut oikein.","”Olemme menossa Fergusoniin, koska poliisi tappoi 18-vuotiaan pojan, eikä se ole oikein.”",0.05127063671931842
The brothers are also now fighting over who controls the existing business - which Paul alleges Colin has locked him out of.,"Veljekset ovat nyt myös tappelija, joka hallitsee nykyisiin liiketoiminta - Paul väittää Colin on sulkenut hänet ulos.","Veljekset kiistelevät nyt myös siitä, kuka hallitsee olemassa olevaa liiketoimintaa. Paul väittää, että Colin on sulkenut hänet pois liiketoiminnasta.",0.4325056416541002
Military actions alone cannot resolve the conflict,Sotatoimista ei voi yksin ratkaista konflikteja,Sotilaalliset toimet eivät yksin ratkaise konfliktia,-0.18390013207393516
The opposition has already strongly criticised the elections and organised protests.,Oppositio on jo kritisoinut voimakkaasti vaaleja ja järjestettyjä mielenosoituksia.,Oppositio on kritisoinut äänestystä voimakkaasti ja järjestänyt sen muuttamista vastaan mielenosoituksia.,0.694468947383711
Camille Auer's exhibition Antiphallic Dick at the Project Room of the Academy of Fine Arts on 4–28 July 2017.,Camille Auerin näyttely Antiphallic - Dick Project Room Academy of Fine Arts 4. - 28.7.2017.,Camille Auerin näyttely Antiphallic Dick 4.-28.7.2017 Kuvataideakatemian Project Roomissa.,1.3388424711443085
"You follow a flag-holding guide from Piazzale Roma to the Rialto Bridge and Piazza San Marco and then turn back"", says Dario Franceschini, the Minister of Cultural Heritage and Activities and Tourism, describing the current problematic form of tourism.","Lippu - jotka seuraatte opastaa Piazzale Roma, ja Rialto Bridge Piazza San Marco ja sitten kääntyä takaisin "", sanoo Dario Franceschini, kulttuuriperintö ja matkailu, kuvaaminen ja nykymuodossaan ongelmallinen.","Seuraat lippua pitävää opasta Piazzale Romalta Rialton sillalle ja Pyhän Markuksen torille, ja käännyt takaisin, kuvailee Italian kulttuuriministeri Dario Franceschini vallitsevaa ja ongelmia aiheuttavaa turismia.",-0.5404342143539366
Finland has lost three matches out of four and faces Slovenia on Sunday.,Suomi on hävinnyt kolme ottelua neljästä kohtaa Slovenian ja sunnuntaina.,Kolme ottelua neljästä hävinnyt Suomi kohtaa vielä sunnuntaina Slovenian.,1.187334197336839
"""The advisory is for people to be aware, and warn their families and friends and co-workers of what could happen in Missouri,"" Chapel said.","""Neuvonta on ihmiselle ymmärrettävä ja varoittaa perhettään ja ystäviään ja työtoveria siitä, mitä voisi tapahtua, Missourissa"", Chapel sanoi.","”Matkustustiedotteen tarkoituksena on kehottaa ihmisiä olemaan varuillaan ja varoittamaan perheitään, ystäviään ja työtovereitaan siitä, mitä Missourissa voi tapahtua”, Chapel sanoo.",0.007268289212962133
"Reporters loved being able to publish hard-hitting investigations without fear of censorship, and readers were fascinated by a publication where they could read stories nobody else dared to cover.","Toimittajat voivat julkaista lähempi tutkinta ilman pelkoa sensuurista, ja lukijat olivat kiehtoo julkaisupaikasta voi lukea juttuja kukaan muu ei uskaltanut.","Toimittajat arvostivat mahdollisuutta julkaista kovan luokan tutkivaa journalismia ilman pelkoa sensuurista, ja lukijoita kiehtoivat lehdessä jutut, joita kukaan muu ei uskaltanut julkaista.",0.6513403778905734
"Wiranto, who the U.N. has indicted for ""crimes against humanity"" relating to more than 1,000 deaths during East Timor's bloody 1999 independence vote, said that 11 cases of human-rights violations in Papua have already been settled, including the Paniai incident.","Wiranto, joka YK:n on syytetty ""rikoksista ihmisyyttä vastaan"" liittyy yli 1000 kuolemaa vuonna 1999 Itä - Timorin verinen itsenäisyysäänestys totesi, että 11 niistä ihmisoikeusrikkomuksiin, on jo selvitetty, myös Phanin tapaus.","YK syyttää Wirantoa ”rikoksista ihmisyyttä vastaan”. Rikokset liittyvät yli tuhannen ihmisen kuolemaan Itä-Timorin verisessä itsenäisyysäänestyksessä vuonna 1999. Wiranto sanoi TIME-lehdelle, että Papuan ihmisoikeusrikkomuksista on jo selvitetty 11 tapausta, myös Paniain tapahtumat.",0.5453368953473785
"""It's difficult to count the number of victims as incidents happen every week,"" says Andreas Harsono, Indonesia researcher for Human Rights Watch.","""On vaikea laskea uhrien määrä niin tapahtuu joka viikko"", kertoo Andreas Harsono, Indonesian tutkija Human Rights Watch.","”Uhrien määrän laskeminen on vaikeaa, koska tapauksia on viikoittain”, sanoo Andreas Harsono, Human Rights Watch -järjestön Indonesian-tutkija.",0.31883108519612463
"Only three of the nine NGOs involved in search and rescue operations have so far agreed to abide by the code: Save The Children, Malta-based MOAS and Spain's Pro-Activa Open Arms.","Vain kolme yhdeksästä kansalaisjärjestöt osallistuvat etsintä - ja pelastusoperaatiot ovat toistaiseksi suostuneet noudattamaan sääntöjä: Pelastakaa Lapset, Malta - MS ja Espanjan Pro - Activa Open Arms.","Vain kolme etsintä- ja pelastustoimiin osallistuvasta yhdeksästä kansalaisjärjestöstä on tähän mennessä suostunut noudattamaan toimintaohjetta: Pelastakaa Lapset ja maltalainen MOAS sekä espanjalainen Pro-Activa Open Arms,",0.9141702367624994
"""We are concerned that maternity packages are marketed as products that reduce child mortality and sudden infant deaths.""","""Olemme huolissamme siitä, että äitiyspakkaukset markkinoidaan tuotteita, vähentää lapsikuolleisuutta ja kätkytkuolemia"".","Olemme huolissamme siitä, että äitiyspakkauksia markkinoidaan tuotteina, jotka vähentävät lapsikuolleisuutta ja kätkytkuolemia.",2.688413477548884
Families of the Paniai victims greeted such claims with grim incredulity.,Perheen Panii uhreja tervehti tunteettomien väitteiden epäuskoisina.,Paniain uhrien perheet suhtautuvat väitteisiin synkän epäuskoisesti.,-0.8319056894622477
Erfan had to think creatively to resolve the brief.,Erfan ehti ajatella luovasti ratkaista nopeasti.,Ratkaisu vaati Erfanilta luovaa ajattelua.,-1.0599024384914302
"Two cars collided in Eura – nine people in the two cars, three seriously injured","Kaksi henkilöautoa törmäsi Eurassa - kaksi autoa yhdeksän ihmistä, kolme loukkaantui vakavasti","Kaksi henkilöautoa törmäsi Eurassa - autoissa yhdeksän ihmistä, kolme loukkaantui vakavasti",3.1819267717266895
"""We haven't seen any political party that is ready to make moonshine legal for everyone"", says Ismo Tuominen, Senior Ministerial Adviser from the Ministry of Social Affairs and Health.","""Emme ole nähneet poliittinen puolue, joka on valmis tekemään Moonshine oikeuskaikille"", kertoo Ismo Tuominen, Senior Adviser ministeriltä sosiaali - ja terveysministeriö.","Ei ole näkynyt poliittista tahtoa pontikan keiton säätämiselle jokamiehenoikeudeksi, hallitusneuvos Ismo Tuominen sosiaali- ja terveysministeriöstä kommentoi.",-0.19548826732128802
"""I proposed, and we got married in two weeks"", Raija says laughing.","""Ehdotin, että menemme naimisiin kahdessa viikossa"", Raija kertoo nauraen.","Minä kosin, ja se oli naimisiin menoa kahdessa viikossa, Raija nauraa.",-0.06834064434264887
It demands every company to ensure that their employees who offer investment services have sufficient skills.,"Se vaatii jokaisen yrityksen varmistaa, että työntekijöilleen, jotka tarjoavat sijoituspalveluita on riittävää osaamista.","Se edellyttää, että jokainen yritys vastaa siitä, että sijoituspalveluja tarjoava henkilöstö on riittävän osaavaa.",-0.30497806824228046
"At midnight on a recent Friday, with the latest issue already put to bed, Riodoce editors sat on the sidewalk outside the office, drinking beer, when all at once, their phones began to buzz.","Viime perjantaina keskiyöllä, tuorein asiaa jo laitettu nukkumaan, Rdoce toimittajat istuivat sikävellä toimiston ulkopuolella, juo olutta, kun kerralla, puhelimensa alkoi Buzz.","Jokin aika sitten Riodocen toimittajat istuivat perjantaina keskiyöllä toimituksen edessä jalkakäytävällä oluella, kun lehden uusin numero oli saatu valmiiksi. Äkkiä heidän puhelimensa alkoivat väristä viestin merkiksi.",-0.15732516589192422
Men who made emergency landing on a packed beach in Portugal were heard at court today.,"Miehet, jotka tekivät hätälaskeutumispakattu rannalla Portugalissa kuultiin tänään oikeudessa.",Portugalissa ihmisiä täynnä olleelle rannalle pakkolaskun tehneitä miehiä on kuulusteltu tänään oikeudessa.,-0.2447706407846652
"In 2014, he was in a motocross accident,","Vuonna 2014 hän oli motocross - onnettomuudessa,",Vuonna 2014 Lahtela joutui motocross-onnettomuuteen.,1.175435849297361
"This new application process will benefit candidates who speak English, have financial resources to support themselves and show skills that will benefit our economy,"" said Trump, quoted by the American media.","Tämä uusi hakuprosessi hyödyttää ehdokkaita, jotka puhuvat englantia, on taloudellisia resursseja itsensä ja osoittaa taitoja, jotka hyödyttävät talouttamme "", sanoi Trump, noteerattiin amerikkalaismediassa.","Uudesta hakuprosessista hyötyvät hakijat, jotka osaavat englantia ja pystyvät elättämään itsensä ja joilla on talouttamme hyödyttäviä taitoja”, Trump totesi tiedotusvälineiden mukaan.",-0.49520210992706315
She booked a return flight and went home the next day.,Hän oli varattuna paluulento lähti kotiin ja seuraavana päivänä.,Hän varasi paluulennon kotiin seuraavaksi päiväksi.,-0.6831516137944993
King Louis XV or his mistress Madame de Pompadour is known to have used the flood metaphor.,Kuningas Ludvig XV tai hänen rakastajatar Madame de Pompadur ei tiettävästi ole käytetty tulva vertauskuva.,Kuningas Ludvig XV:n tai tämän rakastajattaren madame de Pompadourin tiedetään käyttäneen vedenpaisumus-vertausta.,0.039662035984988055
"In addition, reporting restrictions for international media remain tight.",Lisäksi kansainvälisen median raportoinnin rajoitukset pysyvät tiukassa.,Lisäksi kansainvälistä uutisointia koskevat rajoitukset ovat edelleen tiukkoja.,0.04894087857713239
Pole vaulter Minna Nikkanen has suffered from the weather conditions during this summer season.,Pole vaulter Minna Nikkanen on kärsinyt sääolosuhteet tällä kesäkaudella.,Seiväshyppääjä Minna Nikkanen on kärsinyt olosuhteista kesän ulkorautakauden aikana.,0.1625924626471313
"As the company points out, however, the TSA guidelines are somewhat complicated and confusing.",Yhtiö huomauttaa kuitenkin TSA:n ohjeet ovat hieman monimutkainen ja sekava.,"Mutta kuten kyselyn tehnyt yhtiö toteaa, TSAn ohjeet ovat varsin monimutkaisia ja hämmentäviä.",-0.6254668936437021
He has also been accused of distorting poverty statistics.,Hän on myös syytetty vääristelee köyhyystilastot.,Häntä on myös syytetty esimerkiksi köyhyystilastojen vääristelystä.,0.847924889796578
"""And I know Sikorsky and the state of Connecticut are very proud of the fact that they contribute to our national security, that there are, I assume, hundreds if not thousands of people whose job depends on that.","""Ja tiedän Sikorsky ja Connecticutin osavaltiossa ovat hyvin ylpeitä siitä, että ne edistävät kansallisen turvallisuutemme, että oletan, satoja ellei tuhansia ihmisiä, joiden työ riippuu siitä.","”Tiedän, että Sikorsky ja Connecticutin osavaltio ovat erittäin ylpeitä siitä, että ne ovat mukana varmistamassa kansallista turvallisuutta ja työllistävät sitä kautta varmaankin satoja tai tuhansia ihmisiä.",0.671895167071008
One reason for obtaining funding from the EIB was the impact MariaDB has on public IT procurement.,"Yksi syy siihen, että EIP:n rahoituksen saannin vaikutus oli MariaDB on julkisten it - hankintoja.",Yksi syy EIB:n rahoitukseen oli MariaDB:n vaikutus julkisiin it-hankintoihin.,0.38199268147119636
"The result is, even in the best of times, a high-level of self-censorship and self-preservation.","Tulos on myös parasta aikaa, korkean tason itsesensuurista ja itsesuojelua.","Se tarkoitti parhaimmassakin tapauksessa vahvaa itsesensuuria ja itsesuojelua,",-0.2046356740126246
"""I thought it was a very candid response today, a very candid presentation,"" IAAF president Coe told reporters.","""Minusta oli hyvin vastaus tänään hyvin suorapuheinen esitys"", IAAF:n puheenjohtaja Coe kertoi toimittajille.","”Mielestäni hänen vastauksensa tänään oli hyvin suora. Se oli oikein avomielinen esitys”, IAAF:n puheenjohtaja Coe kertoi toimittajille.",1.2248087597366213
"At the entrance, mirrored units provide storage for all Joanne's cutlery and glassware.","Sisäänkäynnin, varastointi, yksiköt tarjoavat kaikille Joanne - ruokailuvälineet ja lasitavaraa.",Sisäänkäynnin peilipintaisissa kalusteissa on säilytystilaa Joannen aterimille ja lasitavaroille.,-0.6799563835560687
"""In Mexico you die because they want to shut you up,"" Ramirez said.","""Meksikossa sinun kuolla, koska he haluavat sulkea sinut kiinni"", Ramirez sanoo.","”Meksikossa ihmisiä hiljennetään tappamalla”, Ramirez sanoo.",-0.4909795848151623
"In a letter to the company's site manager, GMB Scotland called on McVitie's to ""address concerns that funding is not being brought forward for the modernisation of production lines.""","Kirjeessä yhtiön työmaapäällikkö, GMB - Skotlanti kehotti McVitie 's ""osoitteeseen huoli siitä, että rahoitusta ei ole saatu eteenpäin tuotantolinjojen uudistamiseen"".","Tehtaanjohtajalle osoittamassaan kirjeessä GMB kehottaa yhtiötä ”vastaamaan huoleen siitä, että tuotantolinjojen modernisointiin ei ole osoitettu rahoitusta”.",-0.49985444815289776
